Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.56028, 0.15614, 0.23648, 0.15482, 0.01254
0.9749, 0.5597, 0.15605, 0.23639, 0.15451, 0.01246
0.9749, 0.56004, 0.15605, 0.23662, 0.15469, 0.01239
0.9749, 0.56018, 0.15609, 0.23655, 0.15468, 0.01256
0.9749, 0.55987, 0.15606, 0.23639, 0.15458, 0.01254
0.9749, 0.55987, 0.15603, 0.23642, 0.15465, 0.01246
0.9749, 0.55997, 0.15607, 0.23643, 0.15468, 0.01249
0.9749, 0.55993, 0.1561, 0.23642, 0.15462, 0.01249
0.9749, 0.5598, 0.15601, 0.23645, 0.15454, 0.01251
0.9749, 0.55985, 0.1561, 0.2364, 0.15457, 0.01247
0.9749, 0.55961, 0.15599, 0.23636, 0.1545, 0.01246
0.9749, 0.56011, 0.15613, 0.23649, 0.15468, 0.01251
0.9749, 0.5602, 0.15615, 0.23649, 0.15465, 0.01259
0.9749, 0.5596, 0.15579, 0.23647, 0.15453, 0.01252
0.9749, 0.55934, 0.15566, 0.23641, 0.15445, 0.01251
0.9749, 0.55971, 0.15577, 0.23647, 0.15459, 0.01259
0.9749, 0.55997, 0.15586, 0.23658, 0.15467, 0.01257
0.9749, 0.55942, 0.15569, 0.23637, 0.15451, 0.01255
0.9749, 0.55983, 0.15581, 0.23659, 0.15464, 0.01251
0.9749, 0.55983, 0.15585, 0.23659, 0.15455, 0.01254
0.9749, 0.55987, 0.15592, 0.23648, 0.15464, 0.01254
0.9749, 0.55929, 0.15574, 0.23637, 0.15444, 0.01243
0.9749, 0.56007, 0.15584, 0.23682, 0.15458, 0.01254
0.9749, 0.56045, 0.15613, 0.23673, 0.15475, 0.01257
