Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.55372, 0.15567, 0.23081, 0.15447, 0.01248
0.9749, 0.55395, 0.15575, 0.23089, 0.15452, 0.01251
0.9749, 0.55377, 0.15576, 0.2308, 0.1544, 0.01251
0.9749, 0.55364, 0.15564, 0.23077, 0.15445, 0.01249
0.9749, 0.55396, 0.15573, 0.2309, 0.1546, 0.01245
0.9749, 0.55379, 0.15573, 0.23082, 0.15447, 0.01247
0.9749, 0.55399, 0.15569, 0.23098, 0.15455, 0.01248
0.9749, 0.554, 0.15568, 0.23095, 0.15462, 0.01247
0.9749, 0.55414, 0.1558, 0.23092, 0.15465, 0.01249
0.9749, 0.55417, 0.15584, 0.23101, 0.15453, 0.0125
0.9749, 0.55376, 0.15569, 0.2308, 0.15447, 0.01251
0.9749, 0.55393, 0.15571, 0.23101, 0.15447, 0.01244
0.9749, 0.55361, 0.15571, 0.23081, 0.15432, 0.01246
0.9749, 0.55419, 0.15578, 0.23097, 0.15468, 0.01248
0.9749, 0.55347, 0.15563, 0.23079, 0.1543, 0.01245
0.9749, 0.55367, 0.15567, 0.23081, 0.15445, 0.01244
0.9749, 0.55349, 0.15563, 0.23078, 0.15431, 0.01245
0.9749, 0.5541, 0.15579, 0.23099, 0.15458, 0.01245
0.9749, 0.55385, 0.15571, 0.23096, 0.1544, 0.01248
0.9749, 0.55381, 0.15566, 0.23089, 0.15447, 0.01248
0.9749, 0.55404, 0.15575, 0.231, 0.15453, 0.01246
0.9749, 0.55345, 0.15556, 0.23081, 0.15433, 0.01246
0.9749, 0.55407, 0.15586, 0.23096, 0.15448, 0.01248
0.9749, 0.55365, 0.15561, 0.2309, 0.15439, 0.01247
0.9749, 0.55428, 0.15582, 0.23113, 0.15459, 0.01245
0.9749, 0.55376, 0.15569, 0.2309, 0.1544, 0.01247
0.9749, 0.55372, 0.15567, 0.2309, 0.15438, 0.01248
0.9749, 0.55379, 0.1557, 0.23086, 0.15444, 0.01249
0.9749, 0.55428, 0.15584, 0.231, 0.15468, 0.01245
0.9749, 0.55365, 0.15564, 0.23086, 0.15436, 0.01248
0.9749, 0.55387, 0.15562, 0.23093, 0.1545, 0.01253
0.9749, 0.55394, 0.15568, 0.23099, 0.15445, 0.01252
0.9749, 0.55377, 0.15568, 0.23086, 0.15437, 0.01255
0.9749, 0.55394, 0.15574, 0.2309, 0.15449, 0.01252
0.9749, 0.55406, 0.15569, 0.23096, 0.15453, 0.01259
0.9749, 0.55389, 0.15565, 0.23106, 0.15447, 0.01243
0.9749, 0.55378, 0.15562, 0.23097, 0.15449, 0.01242
0.9749, 0.55381, 0.15582, 0.23073, 0.15446, 0.01252
0.9749, 0.55387, 0.15568, 0.23083, 0.15454, 0.01254
0.9749, 0.55404, 0.15571, 0.23101, 0.1544, 0.01264
0.9749, 0.55433, 0.15578, 0.23104, 0.15466, 0.01257
0.9749, 0.55338, 0.15568, 0.23071, 0.1543, 0.01239
0.9749, 0.55432, 0.15577, 0.23113, 0.15461, 0.01253
0.9749, 0.55402, 0.15567, 0.23105, 0.15445, 0.01257
0.9749, 0.55391, 0.15572, 0.23103, 0.15429, 0.01257
0.9749, 0.55369, 0.15571, 0.23087, 0.15427, 0.01253
0.9749, 0.55386, 0.15567, 0.23095, 0.15447, 0.01247
0.9749, 0.55402, 0.1558, 0.23093, 0.15446, 0.01252
0.9749, 0.55386, 0.15564, 0.23095, 0.15436, 0.01261
0.9749, 0.55446, 0.1559, 0.23118, 0.15455, 0.01252
0.9749, 0.55395, 0.15566, 0.2309, 0.15462, 0.01247
0.9749, 0.55394, 0.15575, 0.23102, 0.1544, 0.01248
0.9749, 0.55362, 0.15565, 0.23083, 0.15437, 0.01247
0.9749, 0.55389, 0.15575, 0.23096, 0.15441, 0.01248
0.9749, 0.5536, 0.15562, 0.2309, 0.15428, 0.0125
0.9749, 0.5541, 0.15572, 0.23107, 0.15446, 0.01257
0.9749, 0.55393, 0.15577, 0.231, 0.15444, 0.01243
0.9749, 0.55386, 0.15567, 0.23103, 0.1544, 0.01246
0.9749, 0.55422, 0.15586, 0.23115, 0.15443, 0.01249
0.9749, 0.55401, 0.1557, 0.23104, 0.15451, 0.01248
0.9749, 0.55412, 0.15569, 0.23107, 0.15457, 0.0125
0.9749, 0.55344, 0.15559, 0.23083, 0.15432, 0.01241
0.9749, 0.55447, 0.15613, 0.23115, 0.15438, 0.01252
