Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.55508, 0.15699, 0.2309, 0.15439, 0.0125
0.9749, 0.55536, 0.15704, 0.2311, 0.15438, 0.01255
0.9749, 0.5553, 0.15706, 0.23108, 0.15436, 0.01251
0.9749, 0.55449, 0.15698, 0.23066, 0.15421, 0.01234
0.9749, 0.55534, 0.15724, 0.23089, 0.15447, 0.01246
0.9749, 0.55552, 0.15726, 0.23102, 0.15458, 0.01237
0.9749, 0.5554, 0.15718, 0.23097, 0.15451, 0.01243
0.9749, 0.55552, 0.15726, 0.23106, 0.15449, 0.01242
0.9749, 0.55535, 0.15721, 0.23087, 0.15445, 0.01252
0.9749, 0.55586, 0.15736, 0.23112, 0.15457, 0.01252
0.9749, 0.55486, 0.15701, 0.23094, 0.15434, 0.01229
0.9749, 0.55505, 0.15711, 0.23082, 0.15437, 0.01244
0.9749, 0.55607, 0.15742, 0.23117, 0.15467, 0.01252
0.9749, 0.55574, 0.15726, 0.2311, 0.15452, 0.01258
0.9749, 0.55576, 0.15735, 0.23101, 0.15461, 0.01249
0.9749, 0.55577, 0.15731, 0.23104, 0.15455, 0.01257
0.9749, 0.55571, 0.15737, 0.23098, 0.15455, 0.0125
0.9749, 0.55558, 0.1572, 0.23103, 0.15451, 0.01253
0.9749, 0.55632, 0.15751, 0.23137, 0.15473, 0.01241
0.9749, 0.55585, 0.15743, 0.23108, 0.15454, 0.01249
0.9749, 0.55602, 0.15741, 0.2311, 0.1547, 0.01253
0.9749, 0.55571, 0.15732, 0.23094, 0.15463, 0.01251
0.9749, 0.55436, 0.15693, 0.23063, 0.1542, 0.01231
0.9749, 0.55579, 0.15739, 0.23106, 0.15458, 0.01246
0.9749, 0.55548, 0.15717, 0.23095, 0.15456, 0.01251
0.9749, 0.55534, 0.15727, 0.23087, 0.15438, 0.01253
0.9749, 0.55549, 0.15716, 0.23107, 0.15445, 0.01252
0.9749, 0.55535, 0.15725, 0.23088, 0.15451, 0.01241
0.9749, 0.55566, 0.15731, 0.23103, 0.15455, 0.01247
0.9749, 0.55559, 0.15724, 0.23104, 0.15451, 0.0125
0.9749, 0.55551, 0.15728, 0.23093, 0.15452, 0.01247
0.9749, 0.55551, 0.1573, 0.23097, 0.15449, 0.01246
0.9749, 0.55588, 0.15739, 0.23108, 0.15461, 0.01251
0.9749, 0.555, 0.15712, 0.23076, 0.1544, 0.01242
0.9749, 0.55599, 0.15739, 0.23124, 0.15459, 0.01248
0.9749, 0.55549, 0.15724, 0.23094, 0.15454, 0.01247
0.9749, 0.55578, 0.15729, 0.23101, 0.15463, 0.01255
0.9749, 0.55589, 0.15739, 0.23112, 0.15459, 0.01249
0.9749, 0.55561, 0.15729, 0.23104, 0.15449, 0.0125
0.9749, 0.55554, 0.15723, 0.23111, 0.15445, 0.01245
0.9749, 0.55521, 0.15706, 0.23093, 0.15436, 0.01257
0.9749, 0.55547, 0.15727, 0.23101, 0.15442, 0.01248
0.9749, 0.55577, 0.15737, 0.23101, 0.15462, 0.0125
0.9749, 0.5561, 0.1574, 0.23122, 0.15466, 0.01253
0.9749, 0.55574, 0.15733, 0.231, 0.15456, 0.01255
0.9749, 0.5555, 0.15727, 0.23092, 0.15447, 0.01253
