Accuracy, Total Time, L1+L2 Time, L3+L4 Time, L5 Time, Result Time
0.9749, 0.56305, 0.15869, 0.23723, 0.15446, 0.01238
0.9749, 0.56345, 0.15886, 0.23722, 0.15451, 0.01255
0.9749, 0.5638, 0.15897, 0.23745, 0.15458, 0.01252
0.9749, 0.56413, 0.15903, 0.23746, 0.15484, 0.01251
0.9749, 0.56321, 0.15884, 0.23726, 0.1545, 0.01234
0.9749, 0.56313, 0.15874, 0.2371, 0.1545, 0.01249
0.9749, 0.56426, 0.15906, 0.23773, 0.1547, 0.01247
0.9749, 0.56376, 0.15905, 0.23739, 0.15459, 0.01246
0.9749, 0.56515, 0.15936, 0.23777, 0.15513, 0.0126
0.9749, 0.56341, 0.15892, 0.23728, 0.15461, 0.01232
0.9749, 0.56345, 0.15887, 0.23733, 0.15455, 0.01241
0.9749, 0.56373, 0.15898, 0.23735, 0.15462, 0.01249
